user_supplied_name,submitted_name,matched_name,data_source_title,score
Copaifera protium,Copaifera protium,Copaifera,The International Plant Names Index,0.75
Copaifera protium,Copaifera protium,Copaifera L.,The International Plant Names Index,0.75
Copaifera protium,Copaifera protium,Copaifera,uBio NameBank,0.75
Copaifera protium,Copaifera protium,Copaifera L.,uBio NameBank,0.75
Copaifera protium,Copaifera protium,"Copaifera Linnaeus, 1762",uBio NameBank,0.75
Copaifera protium,Copaifera protium,Copaifera,Arctos,0.75
Copaifera protium,Copaifera protium,Copaifera,Open Tree of Life Reference Taxonomy,0.75
Corvus spec,Corvus spec,"Corvus spec Linnaeus, 1758",GBIF Backbone Taxonomy,0.988
Corvus spec,Corvus spec,"Corvus spec Fischer, 1811",GBIF Backbone Taxonomy,0.988
Corydalis conorhiza,Corydalis conorhiza,Corydalis conorhiza,Wikispecies,0.988
Corydalis conorhiza,Corydalis conorhiza,Corydalis conorhiza,Encyclopedia of Life,0.988
Corydalis conorhiza,Corydalis conorhiza,Corydalis conorhiza,uBio NameBank,0.988
Corydalis conorhiza,Corydalis conorhiza,Corydalis conorhiza,Arctos,0.988
Corydalis conorhiza,Corydalis conorhiza,Corydalis conorhiza Ledeb.,Tropicos - Missouri Botanical Garden,0.988
Corydalis conorhiza,Corydalis conorhiza,Corydalis conorhiza Ledeb.,The International Plant Names Index,0.988
Corydalis conorhiza,Corydalis conorhiza,Corydalis conorhiza Ledeb.,uBio NameBank,0.988
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides,Catalogue of Life - June 2021,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,"Coryphaenoides Gunner, 1765",Wikispecies,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,"Coryphaenoides Gunner, 1765",Integrated Taxonomic Information SystemITIS,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides,National Center for Biotechnology Information,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,"Coryphaenoides Gunner, 1765",Union 4,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,"Coryphaenoides Gunnerus, 1765",The Interim Register of Marine and Nonmarine Genera,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,"Coryphaenoides Oken, 1816",The Interim Register of Marine and Nonmarine Genera,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,"Coryphaenoides Lacepède, 1801",The Interim Register of Marine and Nonmarine Genera,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,"Coryphaenoides Gunnerus, 1765",World Register of Marine Species,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides (Coryphaenoides),World Register of Marine Species,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides (Chalinura),World Register of Marine Species,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides (Lionurus),World Register of Marine Species,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides (Nematonurus),World Register of Marine Species,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides,Freebase,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides,GBIF Backbone Taxonomy,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,"Coryphaenoides Gunnerus, 1765",GBIF Backbone Taxonomy,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,"Coryphaenoides Lacepède, 1801",GBIF Backbone Taxonomy,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides,Encyclopedia of Life,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides (Coryphaenoides),OBIS,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides,CU*STAR,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Lacépède 1801,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides (Hyomacrurus) Gilbert & Hubbs 1920,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Lacépède 1801 sec. Eschmeyer 2004,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Lacépède 1801 sec. Eschmeyer 1998,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides (Hyomacrurus) Gilbert & Hubbs 1920 sec. Eschmeyer 2004,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides (Hyomacrurus) Gilbert & Hubbs 1920 sec. Eschmeyer 1998,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765 sec. Iwamoto & Shcherbachev 1991,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765 sec. Eschmeyer 2004,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765 sec. McMillan 1999,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765 sec. Günther 1878,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765 sec. Iwamoto & McCosker 2001,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765 sec. Shcherbachev & Iwamoto 1995,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765 sec. Gilbert & Hubbs 1920,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765 sec. Makushok 1976,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765 sec. Marshall & Iwamoto 1973,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765 sec. Iwamoto & Stein 1974,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765 sec. Merrett 1983,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765 sec. Iwamoto & Sazonov 1988,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765 sec. Vaillant 1888,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765 sec. Gilbert & Thompson 1916,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765 sec. Collett 1905,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765 sec. Hector 1871,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765 sec. Steindachner & Döderlein 1887,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765 sec. Barnard 1925,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765 sec. Iwamoto 1970,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765 sec. Goode & Bean 1885,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765 sec. McCann & McKnight 1980,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765 sec. Jordan & Gilbert 1904,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765 sec. Goode & Bean 1883,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765 sec. Johnston 1883,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765 sec. Weber & de Beaufort 1929,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765 sec. Günther 1877,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765 sec. Maul 1951,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765 sec. Rass 1955,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765 sec. Eschmeyer 1998,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765 sec. Jordan & Thompson 1914,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765 sec. Chirichigno F. & Iwamoto 1977,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765 sec. Okamura 1970,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765 sec. Mundy 2005,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765 sec. Fowler 1943,Bishop Museum,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,"Coryphaenoides Gunner, 1761",BioLib.cz,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides,Index to Organism Names,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunner 1761,Index to Organism Names,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765,Index to Organism Names,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides (Chalinura),Index to Organism Names,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides (Chalinura) Goode & Bean 1882,Index to Organism Names,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides (Chalinura) Goode & Bean 1883,Index to Organism Names,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides (Coryphaenoides) Gunnerus 1765,Index to Organism Names,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides (Lionurus) Gunther 1887,Index to Organism Names,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides (Nematonurus) Gunther 1887,Index to Organism Names,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunner 1765,Index to Organism Names,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Oken 1816,Index to Organism Names,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Lacepede 1802,Index to Organism Names,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides,uBio NameBank,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,"Coryphaenoides Gunner, 1765",uBio NameBank,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunner 1761,uBio NameBank,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides (Coryphaenoides),uBio NameBank,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765,uBio NameBank,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides (Chalinura),uBio NameBank,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides (Chalinura) Goode & Bean 1882,uBio NameBank,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides (Chalinura) Goode & Bean 1883,uBio NameBank,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides (Coryphaenoides) Gunnerus 1765,uBio NameBank,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides (Lionurus) Gunther 1887,uBio NameBank,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides (Nematonurus) Gunther 1887,uBio NameBank,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Lacepède [non Gunnerus] 1802,uBio NameBank,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Oken 1816,uBio NameBank,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides (Lionurus),uBio NameBank,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides (Nematonurus),uBio NameBank,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides,Arctos,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides,Open Tree of Life Reference Taxonomy,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides,Index Animalium,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Gunnerus 1765,PLAZI treatments,0.75
Coryphaenoides chalinura,Coryphaenoides chalinura,Coryphaenoides Murrayi,PLAZI treatments,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides,Catalogue of Life - June 2021,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,"Coryphaenoides Gunner, 1765",Wikispecies,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,"Coryphaenoides Gunner, 1765",Integrated Taxonomic Information SystemITIS,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides,National Center for Biotechnology Information,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,"Coryphaenoides Gunner, 1765",Union 4,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,"Coryphaenoides Gunnerus, 1765",The Interim Register of Marine and Nonmarine Genera,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,"Coryphaenoides Oken, 1816",The Interim Register of Marine and Nonmarine Genera,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,"Coryphaenoides Lacepède, 1801",The Interim Register of Marine and Nonmarine Genera,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,"Coryphaenoides Gunnerus, 1765",World Register of Marine Species,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides (Coryphaenoides),World Register of Marine Species,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides (Chalinura),World Register of Marine Species,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides (Lionurus),World Register of Marine Species,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides (Nematonurus),World Register of Marine Species,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides,Freebase,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides,GBIF Backbone Taxonomy,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,"Coryphaenoides Gunnerus, 1765",GBIF Backbone Taxonomy,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,"Coryphaenoides Lacepède, 1801",GBIF Backbone Taxonomy,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides,Encyclopedia of Life,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides (Coryphaenoides),OBIS,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides,CU*STAR,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides Gunnerus 1765,Bishop Museum,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides Lacépède 1801,Bishop Museum,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides (Hyomacrurus) Gilbert & Hubbs 1920,Bishop Museum,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides Lacépède 1801 sec. Eschmeyer 2004,Bishop Museum,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides Lacépède 1801 sec. Eschmeyer 1998,Bishop Museum,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides (Hyomacrurus) Gilbert & Hubbs 1920 sec. Eschmeyer 2004,Bishop Museum,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides (Hyomacrurus) Gilbert & Hubbs 1920 sec. Eschmeyer 1998,Bishop Museum,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides Gunnerus 1765 sec. Iwamoto & Shcherbachev 1991,Bishop Museum,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides Gunnerus 1765 sec. Eschmeyer 2004,Bishop Museum,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides Gunnerus 1765 sec. McMillan 1999,Bishop Museum,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides Gunnerus 1765 sec. Günther 1878,Bishop Museum,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides Gunnerus 1765 sec. Iwamoto & McCosker 2001,Bishop Museum,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides Gunnerus 1765 sec. Shcherbachev & Iwamoto 1995,Bishop Museum,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides Gunnerus 1765 sec. Gilbert & Hubbs 1920,Bishop Museum,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides Gunnerus 1765 sec. Makushok 1976,Bishop Museum,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides Gunnerus 1765 sec. Marshall & Iwamoto 1973,Bishop Museum,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides Gunnerus 1765 sec. Iwamoto & Stein 1974,Bishop Museum,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides Gunnerus 1765 sec. Merrett 1983,Bishop Museum,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides Gunnerus 1765 sec. Iwamoto & Sazonov 1988,Bishop Museum,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides Gunnerus 1765 sec. Vaillant 1888,Bishop Museum,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides Gunnerus 1765 sec. Gilbert & Thompson 1916,Bishop Museum,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides Gunnerus 1765 sec. Collett 1905,Bishop Museum,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides Gunnerus 1765 sec. Hector 1871,Bishop Museum,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides Gunnerus 1765 sec. Steindachner & Döderlein 1887,Bishop Museum,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides Gunnerus 1765 sec. Barnard 1925,Bishop Museum,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides Gunnerus 1765 sec. Iwamoto 1970,Bishop Museum,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides Gunnerus 1765 sec. Goode & Bean 1885,Bishop Museum,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides Gunnerus 1765 sec. McCann & McKnight 1980,Bishop Museum,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides Gunnerus 1765 sec. Jordan & Gilbert 1904,Bishop Museum,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides Gunnerus 1765 sec. Goode & Bean 1883,Bishop Museum,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides Gunnerus 1765 sec. Johnston 1883,Bishop Museum,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides Gunnerus 1765 sec. Weber & de Beaufort 1929,Bishop Museum,0.75
Coryphaenoides coryphaenoides,Coryphaenoides coryphaenoides,Coryphaenoides Gunnerus 1765 sec. Günther 1877,Bishop Museum,0.75
